health_id,battery_source_id,cycle_count,rated_capacity_ah,measured_capacity_ah,voltage,temperature_c,internal_resistance_mohm,soh,source_file,source_url
B0018-D011,B0018,11,1.855,1.81213,3.54516,31.51306,149.01048,0.97688,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D012,B0018,12,1.855,1.80469,3.54503,31.31103,149.00973,0.97288,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D013,B0018,13,1.855,1.79084,3.54409,30.89396,149.00973,0.96541,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D014,B0018,14,1.855,1.78347,3.54132,30.5406,149.00973,0.96144,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D015,B0018,15,1.855,1.78094,3.5412,30.82566,148.11593,0.96007,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D016,B0018,16,1.855,1.77121,3.54126,31.4514,148.11593,0.95483,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D017,B0018,17,1.855,1.76863,3.54275,31.51885,148.19835,0.95344,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D018,B0018,18,1.855,1.75363,3.54125,31.11237,148.19835,0.94535,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D019,B0018,19,1.855,1.74622,3.53503,30.58645,148.19835,0.94136,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D020,B0018,20,1.855,1.73766,3.53266,30.24291,147.90453,0.93674,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D021,B0018,21,1.855,1.73152,3.53331,30.1027,147.90453,0.93343,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D022,B0018,22,1.855,1.70859,3.52739,30.25118,149.54961,0.92107,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D023,B0018,23,1.855,1.71147,3.5296,30.21241,149.54961,0.92262,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D024,B0018,24,1.855,1.7075,3.52897,30.12501,149.54961,0.92048,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D025,B0018,25,1.855,1.74924,3.53227,30.22429,146.43753,0.94298,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D026,B0018,26,1.855,1.73277,3.53244,30.97638,146.43753,0.93411,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D027,B0018,27,1.855,1.72223,3.53632,31.4157,147.87722,0.92842,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D028,B0018,28,1.855,1.71185,3.53354,31.3833,147.87722,0.92283,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D029,B0018,29,1.855,1.69927,3.52701,31.16794,147.87722,0.91605,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D030,B0018,30,1.855,1.69404,3.52926,30.99469,146.39401,0.91323,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D031,B0018,31,1.855,1.6819,3.52782,31.05532,146.39401,0.90668,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D032,B0018,32,1.855,1.67698,3.52569,31.37395,148.90121,0.90403,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D033,B0018,33,1.855,1.66552,3.5244,31.56128,148.90121,0.89785,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D034,B0018,34,1.855,1.65719,3.5208,31.31847,148.90121,0.89336,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D035,B0018,35,1.855,1.64822,3.51946,31.10401,146.15824,0.88853,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D036,B0018,36,1.855,1.63877,3.51317,30.98973,146.15824,0.88343,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D037,B0018,37,1.855,1.62765,3.51722,30.96785,148.38161,0.87744,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D038,B0018,38,1.855,1.62215,3.51201,31.28534,148.38161,0.87447,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D039,B0018,39,1.855,1.61401,3.50911,31.41096,148.38161,0.87008,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D040,B0018,40,1.855,1.67605,3.51611,30.75514,146.51707,0.90353,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D041,B0018,41,1.855,1.6493,3.51901,30.97745,146.51707,0.88911,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D042,B0018,42,1.855,1.63238,3.51242,30.80051,148.015,0.87999,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D043,B0018,43,1.855,1.61642,3.50815,30.61619,148.015,0.87138,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D044,B0018,44,1.855,1.6109,3.50865,30.39984,148.015,0.86841,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D045,B0018,45,1.855,1.59546,3.5052,30.38387,146.96458,0.86009,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D046,B0018,46,1.855,1.72671,3.52317,30.57624,146.96458,0.93084,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D047,B0018,47,1.855,1.71657,3.52727,30.70591,146.96458,0.92537,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D048,B0018,48,1.855,1.69582,3.52676,30.62584,149.36823,0.91419,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D049,B0018,49,1.855,1.67778,3.52302,30.59736,149.36823,0.90446,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D050,B0018,50,1.855,1.66066,3.51979,30.52849,149.36823,0.89523,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D051,B0018,51,1.855,1.66641,3.5251,31.20375,149.36823,0.89833,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D052,B0018,52,1.855,1.64683,3.51852,31.17264,149.36823,0.88778,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D053,B0018,53,1.855,1.62576,3.51908,30.96826,146.86753,0.87642,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D054,B0018,54,1.855,1.61216,3.51142,30.8217,146.86753,0.86909,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D055,B0018,55,1.855,1.60574,3.5108,30.76522,146.86753,0.86562,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D056,B0018,56,1.855,1.67365,3.51433,30.80999,146.10909,0.90223,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D057,B0018,57,1.855,1.64043,3.51967,31.03903,146.10909,0.88433,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D058,B0018,58,1.855,1.61327,3.5124,31.04176,148.30719,0.86968,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D059,B0018,59,1.855,1.5921,3.50779,30.95978,148.30719,0.85827,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D060,B0018,60,1.855,1.5866,3.50766,30.84351,148.30719,0.85531,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D061,B0018,61,1.855,1.58008,3.50748,30.79716,146.79018,0.85179,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D062,B0018,62,1.855,1.56417,3.50239,30.98443,146.79018,0.84322,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D063,B0018,63,1.855,1.55562,3.50369,30.9679,151.76162,0.83861,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D064,B0018,64,1.855,1.5402,3.49899,30.97662,151.76162,0.8303,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D065,B0018,65,1.855,1.53216,3.49541,30.89769,151.76162,0.82596,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D066,B0018,66,1.855,1.53162,3.49453,30.81569,147.97321,0.82567,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D067,B0018,67,1.855,1.52226,3.49626,30.72619,147.97321,0.82062,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D068,B0018,68,1.855,1.50653,3.4877,30.76819,152.77077,0.81214,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D069,B0018,69,1.855,1.50142,3.48655,30.77542,152.77077,0.80939,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D070,B0018,70,1.855,1.49635,3.4823,30.76182,152.77077,0.80666,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D071,B0018,71,1.855,1.53343,3.49182,30.91372,150.39861,0.82664,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D072,B0018,72,1.855,1.52385,3.494,31.22822,150.39861,0.82148,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D073,B0018,73,1.855,1.50119,3.48438,31.26168,151.30841,0.80927,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D074,B0018,74,1.855,1.49242,3.48591,31.18409,151.30841,0.80454,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D075,B0018,75,1.855,1.48332,3.48428,31.00143,151.30841,0.79963,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D076,B0018,76,1.855,1.48074,3.48299,30.98137,151.30841,0.79824,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D077,B0018,77,1.855,1.47351,3.4838,31.08869,151.30841,0.79434,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D078,B0018,78,1.855,1.46802,3.47875,31.33642,155.46426,0.79138,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D079,B0018,79,1.855,1.45809,3.47522,31.226,155.46426,0.78603,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D080,B0018,80,1.855,1.44787,3.47074,31.03732,155.46426,0.78052,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D081,B0018,81,1.855,1.45278,3.4746,30.81135,150.85592,0.78317,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D082,B0018,82,1.855,1.44254,3.47405,30.93222,150.85592,0.77765,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D083,B0018,83,1.855,1.43927,3.47508,31.21553,155.00846,0.77589,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D084,B0018,84,1.855,1.42865,3.47242,31.4008,155.00846,0.77016,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D085,B0018,85,1.855,1.4249,3.47175,31.25921,155.00846,0.76814,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D086,B0018,86,1.855,1.46981,3.47454,31.1347,151.85178,0.79235,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D087,B0018,87,1.855,1.45258,3.47172,31.24688,151.85178,0.78306,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D088,B0018,88,1.855,1.44283,3.4714,31.02756,153.85762,0.77781,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D089,B0018,89,1.855,1.42838,3.46265,30.93192,153.85762,0.77001,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D090,B0018,90,1.855,1.41545,3.46607,30.66708,153.85762,0.76305,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D091,B0018,91,1.855,1.45458,3.47307,31.22679,153.85762,0.78414,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D092,B0018,92,1.855,1.42832,3.46685,31.38773,153.85762,0.76998,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D093,B0018,93,1.855,1.4197,3.46527,31.50567,155.67674,0.76534,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D094,B0018,94,1.855,1.41556,3.46389,31.54623,155.67674,0.7631,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D095,B0018,95,1.855,1.40568,3.45781,31.38998,155.67674,0.75778,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D096,B0018,96,1.855,1.40845,3.45981,31.38543,151.12374,0.75927,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D097,B0018,97,1.855,1.39685,3.45803,31.42371,151.12374,0.75302,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D098,B0018,98,1.855,1.39357,3.4614,31.43537,157.96467,0.75125,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D099,B0018,99,1.855,1.38936,3.46113,31.54238,157.96467,0.74898,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D100,B0018,100,1.855,1.37857,3.45556,31.5267,157.96467,0.74316,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D101,B0018,101,1.855,1.3849,3.4596,31.43592,154.29381,0.74658,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D102,B0018,102,1.855,1.37033,3.45066,31.47524,154.29381,0.73872,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D103,B0018,103,1.855,1.37335,3.45552,31.58174,156.3004,0.74035,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D104,B0018,104,1.855,1.36795,3.45584,31.64796,156.3004,0.73744,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D105,B0018,105,1.855,1.35671,3.44868,31.66203,156.3004,0.73138,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D106,B0018,106,1.855,1.46043,3.4745,30.4345,155.0815,0.78729,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D107,B0018,107,1.855,1.4501,3.47403,31.018,155.0815,0.78172,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D108,B0018,108,1.855,1.43814,3.4744,31.39484,155.42148,0.77528,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D109,B0018,109,1.855,1.42837,3.47177,31.24512,155.42148,0.77001,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D110,B0018,110,1.855,1.41479,3.46853,31.05307,155.42148,0.76269,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D111,B0018,111,1.855,1.41389,3.46512,30.88589,155.42148,0.7622,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D112,B0018,112,1.855,1.39893,3.46529,31.05399,155.42148,0.75414,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D113,B0018,113,1.855,1.39533,3.4618,31.49284,156.68091,0.7522,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D114,B0018,114,1.855,1.39005,3.46326,31.93833,156.68091,0.74935,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
